census_no,school_name,school_address,province,district,zone,education_division,school_type,category
23,KOTAHENA M.M.V.,"MAHA VIDYALA MW, COLOMBO 13",1.Western,11.Colombo,Colombo,Colombo Central,1.1AB,national
45,COLOMBO ROYAL COLLEGE,COLOMBO 07,1.Western,11.Colombo,Colombo,Borella,1.1AB,national
46,COLOMBO ANANDA COLLEGE,COLOMBO 10,1.Western,11.Colombo,Colombo,Borella,1.1AB,national
47,COLOMBO NALANDA COLLEGE,COLOMBO 10,1.Western,11.Colombo,Colombo,Borella,1.1AB,national
48,COLOMBO THURSTAN COLLEGE,COLOMBO 07,1.Western,11.Colombo,Colombo,Borella,1.1AB,national
50,COLOMBO ANANDA B.V.,"REV. SUMANGALA NAHIMI MW, COLOMBO 10",1.Western,11.Colombo,Colombo,Borella,1.1AB,national
51,COLOMBO GOTHAMI B.V.,COLOMBO 10,1.Western,11.Colombo,Colombo,Borella,1.1AB,national
60,COLOMBO D.S.SENANAYAKE COLLEGE,COLOMBO 07,1.Western,11.Colombo,Colombo,Borella,1.1AB,national
66,COLOMBO DEVI B.V.,COLOMBO 08,1.Western,11.Colombo,Colombo,Colombo South,1.1AB,national
74,COLOMBO SIRIMAVO BANDARANAYAKE BALIKA VIDYALAYA,COLOMBO 07,1.Western,11.Colombo,Colombo,Colombo South,1.1AB,national
77,COLOMBO ISIPATHANA COLLEGE,COLOMBO-05,1.Western,11.Colombo,Colombo,Colombo South,1.1AB,national
78,COLOMBO LUMBINI VIDYALAYA,"HAVELOCK TOWN, COLOMBO 05",1.Western,11.Colombo,Colombo,Colombo South,1.1AB,national
79,COLOMBO MAHANAMA COLLEGE,COLOMBO 03,1.Western,11.Colombo,Colombo,Colombo South,1.1AB,national
80,MILAGIRIYA ST. PAUL'S GIRL'S SCHOOL,"MILAGIRIYA, COLOMBO 05",1.Western,11.Colombo,Colombo,Colombo South,1.1AB,national
81,COLOMBO VISAKHA V.,COLOMBO 05,1.Western,11.Colombo,Colombo,Colombo South,1.1AB,national
98,DEHIWALA PRESBYTEERIAN B.V.,"MAJOR L.V.GUNARATNA MW, DEHIWALA",1.Western,11.Colombo,Piliyandala,Dehiwala,1.1AB,national
114,MOUNT LAVINIA SCIENCE COLLEGE,"TEMPLERS RD, MOUNT LAVINIA",1.Western,11.Colombo,Piliyandala,Dehiwala,1.1AB,national
129,KOLONNAWA BALIKA VIDYALAYA,"SUGUNASARA RD, KOLONNAWA",1.Western,11.Colombo,Sri Jayawardenapura,Kolonnawa,1.1AB,national
131,MULLERIYAWA SRI RAJASINGHE CENTRAL COLLEGE,"KUDA BUTHGAMUWA, MULLERIYAWA NEW TOWN",1.Western,11.Colombo,Sri Jayawardenapura,Kolonnawa,1.1AB,national
148,KOTTE ANANDA SHASTHRALAYA,KOTTE,1.Western,11.Colombo,Sri Jayawardenapura,Nugegoda,1.1AB,national
150,NUGEGODA ANULA VIDYALAYA,NUGEGODA,1.Western,11.Colombo,Sri Jayawardenapura,Nugegoda,1.1AB,national
152,KOTTE CMS SRI JAYAWARDHANAPURA V.,KOTTE,1.Western,11.Colombo,Sri Jayawardenapura,Nugegoda,1.1AB,national
165,RAJAGIRIYA PRESIDENT'S COLLEGE,RAJAGIRIYA,1.Western,11.Colombo,Sri Jayawardenapura,Nugegoda,1.1AB,national
166,MORATUWA PRINCE OF WALES COLLEGE,MORATUWA,1.Western,11.Colombo,Piliyandala,Moratuwa,1.1AB,national
167,MORATUWA PRINCESS OF WALES COLLEGE,MORATUWA,1.Western,11.Colombo,Piliyandala,Moratuwa,1.1AB,national
204,HAMEED AL-HUSSEINIE COLLEGE,"45, HUSSEINIA RD, COLOMBO 12",1.Western,11.Colombo,Colombo,Colombo Central,2.1C,national
210,VIVEKANANDA NATIONAL SCHOOL,"57, NEW CHETTY STREET, COLOMBO 13",1.Western,11.Colombo,Colombo,Colombo Central,1.1AB,national
236,BAMBALAPITIYA MUSLIM LADIES COLLEGE,"BAMBALAPITIYA, COLOMBO 04",1.Western,11.Colombo,Colombo,Colombo South,1.1AB,national
237,BAMBALAPITIYA HINDU COLLEGE,COLOMBO 04,1.Western,11.Colombo,Colombo,Colombo South,1.1AB,national
241,BAMBALAPITIYA RAMANATHAN HINDU LADIES COLLEGE,"LORENCE RD, COLOMBO 04",1.Western,11.Colombo,Colombo,Colombo South,1.1AB,national
248,BATTARAMULLA SUBHUTHI NATIONAL SCHOOL,BATTARAMULLA,1.Western,11.Colombo,Sri Jayawardenapura,Kaduwela,1.1AB,national
250,BOMIRIYA CENTRAL COLLEGE,KADUWELA,1.Western,11.Colombo,Sri Jayawardenapura,Kaduwela,1.1AB,national
283,AVISSAWELLA SEETHAWAKA M.M.V.,AVISSAWELLA,1.Western,11.Colombo,Homagama,Hanwella,1.1AB,national
316,HANWELLA RAJASINGHE CENTRAL COLLEGE,HANWELLA,1.Western,11.Colombo,Homagama,Hanwella,1.1AB,national
394,PANNIPITIYA DHARMAPALA VIDYALAYA,PANNIPITIYA,1.Western,11.Colombo,Sri Jayawardenapura,Maharagama,1.1AB,national
418,PILIYANDALA M.M.V.,PILIYANDALA,1.Western,11.Colombo,Piliyandala,Kesbewa,1.1AB,national
453,DEFENCE SERVICES COLLEGE,COLOMBO-02,1.Western,11.Colombo,Colombo,Colombo South,1.1AB,national
457,HOMAGAMA MAHINDA RAJAPAKSHA COLLEGE,"PITIPANA, HOMAGAMA",1.Western,11.Colombo,Homagama,Homagama,1.1AB,national
464,WATAREKA SUNEETHA VIDYALAYA,"WATAREKA , PADUKKA",1.Western,11.Colombo,Homagama,Homagama,3.Type2,national
1001,"ST. ANTHONY'S NATIONAL SCHOOL, WATTALA",WATTALA,1.Western,12.Gampaha,Kelaniya,Wattala,1.1AB,national
1028,MIRIGAMA D.S.SENANAYAKA M.M.V.,MIRIGAMA,1.Western,12.Gampaha,Minuwangoda,Meerigama,1.1AB,national
1083,VEYANGODA BANDARANAYAKE CENTRAL COLLEGE,VEYANGODA,1.Western,12.Gampaha,Gampaha,Attanagalla,1.1AB,national
1084,NITTAMBUWA SANGABODHI M.M.V.,NITTAMBUWA,1.Western,12.Gampaha,Gampaha,Attanagalla,1.1AB,national
1131,GALAHITIYAWA CENTRAL COLLEGE,GANEMULLA,1.Western,12.Gampaha,Gampaha,Gampaha,1.1AB,national
1136,GAMPAHA BANDARANAYAKE M.V.,GAMPAHA,1.Western,12.Gampaha,Gampaha,Gampaha,1.1AB,national
1137,GAMPAHA RATHNAWALEE BALIKA V.,GAMPAHA,1.Western,12.Gampaha,Gampaha,Gampaha,1.1AB,national
1183,HENEGAMA CENTRAL COLLEGE,HENEGAMA,1.Western,12.Gampaha,Kelaniya,Mahara,1.1AB,national
1228,SIYANE NATIONAL SCHOOL,"PALUGAMA, DOMPE",1.Western,12.Gampaha,Gampaha,Dompe (Weke),1.1AB,national
1300,KELANIYA GURUKULA M.V.,KELANIYA,1.Western,12.Gampaha,Kelaniya,Kelaniya,1.1AB,national
1301,KELANIYA SRI DHARMALOKA M.M.V.,KELANIYA,1.Western,12.Gampaha,Kelaniya,Kelaniya,1.1AB,national
1319,KIRIBATHGODA VIHARAMAHADEVI B.V.,KIRIBATHGODA,1.Western,12.Gampaha,Kelaniya,Kelaniya,1.1AB,national
1336,MALWANA AL-MUBARAK NATIONAL SCHOOL,MALWANA,1.Western,12.Gampaha,Kelaniya,Biyagama,1.1AB,national
1340,NEGOMBO NEWSTEAD GIRLS COLLEGE,NEGOMBO,1.Western,12.Gampaha,Negombo,Negombo,1.1AB,national
1341,NEGOMBO HARISHCHANDRA NATIONAL SCHOOL,NEGOMBO,1.Western,12.Gampaha,Negombo,Negombo,1.1AB,national
1379,RADDOLUWA SRI PANGNANANDA NATIONAL COLLEGE,"RADDOLUWA, KOTUGODA",1.Western,12.Gampaha,Negombo,Katana,1.1AB,national
1478,MINUWANGODA NALANDA BOYS M.M.V.,MINUWANGODA,1.Western,12.Gampaha,Minuwangoda,Minuwangoda,1.1AB,national
1502,UDUGAMPOLA SENERATH PARANAVITHANA M.V.,UDUGAMPOLA,1.Western,12.Gampaha,Minuwangoda,Minuwangoda,1.1AB,national
1539,JA-ELA CHRIST KING COLLEGE,"THUDELLA, JA-ELA",1.Western,12.Gampaha,Negombo,Ja-Ela,1.1AB,national
1592,DOMPE DEVI B.M.V.,DOMPE,1.Western,12.Gampaha,Gampaha,Dompe (Weke),2.1C,national
2001,WADDUWA M M.V.,"VIJAYA RD, WADDUWA",1.Western,13.Kalutara,Kalutara,Panadura,1.1AB,national
2003,PANADURA ST. JOHN'S M.V.,"UDAHAMULLA, PANADURA",1.Western,13.Kalutara,Kalutara,Panadura,1.1AB,national
2004,PANADURA SRI SUMANGALA COLLEGE,PANADURA,1.Western,13.Kalutara,Kalutara,Panadura,1.1AB,national
2005,PANADURA SRI SUMANGALA BALIKA M.V.,PANADURA,1.Western,13.Kalutara,Kalutara,Panadura,1.1AB,national
2040,BANDARAGAMA M.M.V.,BANDARAGAMA,1.Western,13.Kalutara,Horana,Bandaragama,1.1AB,national
2083,HORANA TAXILA M.M.V.,HORANA,1.Western,13.Kalutara,Horana,Horana,1.1AB,national
2085,HORANA SRIPALEE M.V.,HORANA,1.Western,13.Kalutara,Horana,Horana,1.1AB,national
2110,HORANA RAJAKEEYA M.V.,HORANA,1.Western,13.Kalutara,Horana,Horana,1.1AB,national
2133,BULATHSINGHALA M.M.V.,BULATHSINGHALA,1.Western,13.Kalutara,Horana,Bulathsinhala,1.1AB,national
2180,MATUGAMA C.W.W. KANNANGARA M.M.V.,MATUGAMA,1.Western,13.Kalutara,Matugama,Matugama,1.1AB,national
2181,MATUGAMA ANANDA SASTRALAYA,MATUGAMA,1.Western,13.Kalutara,Matugama,Matugama,1.1AB,national
2187,DODANGODA MIRISWATTA NATIONAL SCHOOL,DODANGODA,1.Western,13.Kalutara,Kalutara,Dodangoda,1.1AB,national
2241,KALUTARA TISSA M.M.V.,"NAGAS JUNCTION, KALUTARA NORTH",1.Western,13.Kalutara,Kalutara,Kalutara,1.1AB,national
2242,KALUTARA BALIKA M.V.,KALUTARA SOUTH,1.Western,13.Kalutara,Kalutara,Kalutara,1.1AB,national
2243,KALUTARA M.V.,KALUTARA SOUTH,1.Western,13.Kalutara,Kalutara,Kalutara,1.1AB,national
2276,ALUTHGAMA NATIONAL SCHOOL,ALUTHGAMA,1.Western,13.Kalutara,Kalutara,Beruwala,1.1AB,national
2282,BERUWALA D.S. SENANAYAKA NATIONAL SCHOOL,BERUWALA,1.Western,13.Kalutara,Kalutara,Beruwala,1.1AB,national
2358,ITTAPANA COLVIN R DE SILVA M.V.,ITTAPANA,1.Western,13.Kalutara,Matugama,Walallawita,1.1AB,national
2405,ALUTHGAM WEEDIYA MUSLIM BALIKA M.V.,DHARGA TOWN,1.Western,13.Kalutara,Kalutara,Beruwala,1.1AB,national
2406,BERUWALA AL-HUMAISARA CENTRAL COLLEGE,CHINA FORT BERUWALA,1.Western,13.Kalutara,Kalutara,Beruwala,1.1AB,national
3004,GALAGEDARA M.M.V.,GALAGEDARA,2.Central,21.Kandy,Katugastota,Galagedara,1.1AB,national
3010,GALAGEDARA SUJATHA BALIKA.M.M.V.,GALAGEDARA,2.Central,21.Kandy,Katugastota,Galagedara,2.1C,national
3011,HATHARALIYADDA M.M.V.,HATHARALIYADDA,2.Central,21.Kandy,Katugastota,Hatharaliyadda,1.1AB,national
3045,POOJAPITIYA M.M.V.,POOJAPITIYA,2.Central,21.Kandy,Katugastota,Poojapitiya,1.1AB,national
3046,ANKUMBURA PARAKRAMA M.M.V.,ANKUMBURA,2.Central,21.Kandy,Katugastota,Poojapitiya,2.1C,national
3048,ALAWATHUGODA M.M.V.,ALAWATHUGODA,2.Central,21.Kandy,Katugastota,Akurana,1.1AB,national
3075,NUGAWELA M.M.V.,NUGAWELA,2.Central,21.Kandy,Katugastota,Harispattuwa,1.1AB,national
3108,PANWILA RAJASINGHE M.M.V.,PANWILA,2.Central,21.Kandy,Waththegama,Panvila,2.1C,national
3169,HASALAKA RANASINGHE PREMADASA NATIONAL SCHOOL,HASALAKA,2.Central,21.Kandy,Teldeniya,Minipe,1.1AB,national
3181,AMUPITIYA NATIONAL SCHOOL,UDISPATHTHUWA,2.Central,21.Kandy,Teldeniya,Medadumbara,2.1C,national
3184,TELDENIYA NATIONAL SCHOOL,TELDENIYA,2.Central,21.Kandy,Teldeniya,Medadumbara,1.1AB,national
3217,KUNDASALE S.W.R.D.BANDARANAYAKE NATIONAL SCHOOL,"WARAPITIYA, KUNDASALE",2.Central,21.Kandy,Waththegama,Kundasale,1.1AB,national
3256,RAJAWELLA HINDU NATIONAL SCHOOL,"RAJAWELLA, DIGANA",2.Central,21.Kandy,Waththegama,Kundasale,1.1AB,national
3263,MADAWALA MADINA NATIONAL SCHOOL,MADAWALA BAZAAR,2.Central,21.Kandy,Waththegama,Pathadumbara,1.1AB,national
3284,AKURANA AZHAR MUSLIM M.V.,AKURANA,2.Central,21.Kandy,Katugastota,Akurana,1.1AB,national
3285,GALHINNA AL-MANAR MUSLIM M.V.,GALHINNA,2.Central,21.Kandy,Katugastota,Poojapitiya,2.1C,national
3286,AKURANA ZAHIRA MUSLIM M.M.V.,"BULUGAHATHENNA, AKURANA",2.Central,21.Kandy,Katugastota,Akurana,2.1C,national
3314,BOPITIYA RAJASINGHE NATIONAL SCHOOL,"POTHGODA, MARASSANA",2.Central,21.Kandy,Kandy,Pathahewaheta,2.1C,national
3320,MARASSANA NATIONAL SCHOOL,"MERUPPA, MARASSANA",2.Central,21.Kandy,Kandy,Pathahewaheta,2.1C,national
3350,KANDY DHARMARAJA COLLEGE,KANDY,2.Central,21.Kandy,Kandy,Gangawata Korale,1.1AB,national
3351,KANDY MAHAMAYA GIRLS COLLEGE,KANDY,2.Central,21.Kandy,Kandy,Gangawata Korale,1.1AB,national
3379,KANDY GIRL'S HIGH SCHOOL,KANDY,2.Central,21.Kandy,Kandy,Gangawata Korale,1.1AB,national
3380,KANDY KINGSWOOD COLLEGE,KANDY,2.Central,21.Kandy,Kandy,Gangawata Korale,1.1AB,national
3382,KANDY PUSHPADANA GIRLS' COLLEGE,KANDY,2.Central,21.Kandy,Kandy,Gangawata Korale,1.1AB,national
3387,KATUGASTOTA SRI RAHULA COLLEGE,KATUGASTOTA,2.Central,21.Kandy,Kandy,Gangawata Korale,1.1AB,national
3405,KADUGANNAWA NATIONAL SCHOOL,KADUGANNAWA,2.Central,21.Kandy,Denuwara,Yatinuwara,1.1AB,national
3406,KIRIBATHIKUBURA SRI SWARNAJOTHI NATINAL SCHOOL,KIRIBATHIKUBURA,2.Central,21.Kandy,Denuwara,Yatinuwara,1.1AB,national
3441,MURUTHAGAHAMULA D.B.WIJETHUNGA NATIONAL SCHOOL,MURUTHAGAHAMULA,2.Central,21.Kandy,Denuwara,Udunuwara,1.1AB,national
3488,GAMPOLA WICKRAMABAHU MADYA VIDYALAYA,GAMPOLA,2.Central,21.Kandy,Gampola,Udapalatha,1.1AB,national
3490,ATABAGE WIMALADHARMA NATIONAL SCHOOL,ATABAGE GAMPOLA,2.Central,21.Kandy,Gampola,Udapalatha,2.1C,national
3532,UDAHENTHENNA SENADHIKARI NATIONAL SCHOOL,UDAHENTHENNA,2.Central,21.Kandy,Gampola,Ganga Ihala Korale,2.1C,national
3553,NAWALAPITIYA ANURUDDA KUMARA M.M.V.,NAWALAPITIYA,2.Central,21.Kandy,Gampola,Pasbage Korale,1.1AB,national
3575,KANDY BADI-DU-DIN MAHMUD GIRLS' COLLEGE,"D.S.SENANAYAKA VEEDIYA, KANDY",2.Central,21.Kandy,Kandy,Gangawata Korale,1.1AB,national
3617,PUSSELLAWA HINDU NATIONAL SCHOOL,"NUWARA ELIYA RD, PUSSELLAWA",2.Central,21.Kandy,Gampola,Udapalatha,2.1C,national
3648,HANDESSA AL MANAR NATIONAL SCHOOL,HANDESSA,2.Central,21.Kandy,Denuwara,Udunuwara,1.1AB,national
3658,GAMPOLA ZAHIRA NATIONAL SCHOOL,GAMPOLA,2.Central,21.Kandy,Gampola,Udapalatha,1.1AB,national
4003,RANGIRI DAMBULLA CENTRAL COLLEGE,DAMBULLA,2.Central,22.Matale,Galewela,Dambulla,1.1AB,national
4093,NAULA SRI NAGA NATIONAL SCHOOL,NAULA,2.Central,22.Matale,Naula,Naula,1.1AB,national
4172,MATALE SRI SANGAMITHTHA BALIKA NATIONAL SCHOOL,MATALE,2.Central,22.Matale,Matale,Matale,1.1AB,national
4173,MATALE VIJAYA NATIONAL SCHOOL,MATALE,2.Central,22.Matale,Matale,Matale,1.1AB,national
4175,MATALE ST. THOMES COLLEGE,MATALE,2.Central,22.Matale,Matale,Matale,1.1AB,national
4189,MATALE CHRIST CHURCH COLLEGE,MATALE,2.Central,22.Matale,Matale,Matale,1.1AB,national
4260,MATALE ZAHIRA COLLEGE,MATALE,2.Central,22.Matale,Matale,Matale,1.1AB,national
4261,MATALE AMINA NATIONAL SCHOOL,"MOLANDAPITIYA RD, MATALE",2.Central,22.Matale,Matale,Matale,1.1AB,national
4262,PAKKIYAM NATIONAL COLLEGE,"DHRAMAPALA MW, MATALE",2.Central,22.Matale,Matale,Matale,1.1AB,national
4263,UKUWELA AJMEER NATIONAL SCHOOL,"ELKADUWA, UKUWELA",2.Central,22.Matale,Matale,Ukuwela,1.1AB,national
4266,MATALE HINDU NATIONAL SCHOOL,MATALE,2.Central,22.Matale,Matale,Matale,1.1AB,national
4316,AKURAMBODA WEERA KEPPETIPOLA NATIONAL SCHOOL,AKURAMBODA,2.Central,22.Matale,Galewela,Pallepola,1.1AB,national
5001,NUWARA ELIYA GAMINI CENTRAL COLLEGE,NUWARA ELIYA,2.Central,23.Nuwara Eliya,Nuwara Eliya,Nuwara Eliya,1.1AB,national
5035,HATTON ST. GABRIEL'S GIRLS' COLLEGE,HATTON,2.Central,23.Nuwara Eliya,Hatton,Ambagamuwa,1.1AB,national
5070,PUNDALUOYA JAYAHELA NATIONAL SCHOOL,PUNDALUOYA,2.Central,23.Nuwara Eliya,Kotmale,Kotmale,1.1AB,national
5071,KOTHMALE GAMINI DISSANAYAKE NATIONAL SCHOOL,"NEW TOWN, KOTHMALE",2.Central,23.Nuwara Eliya,Kotmale,Kotmale,1.1AB,national
5111,NILDANDAHINNA SRI SUMANGALA NATIONAL SCHOOL,NILDANDAHINNA,2.Central,23.Nuwara Eliya,Walapane,Walapane,1.1AB,national
5344,NAWALAPITIYA AL-MINHAJ NATIONAL SCHOOL,"HAPUGASTHALAWA, NAWALAPITIYA",2.Central,23.Nuwara Eliya,Kotmale,Kotmale,1.1AB,national
5428,PORAMADULLA NATIONAL SCHOOL,RIKILLAGASKADA,2.Central,23.Nuwara Eliya,Hanguranketha,Udahewaheta,1.1AB,national
5429,VICTORIA NATIONAL SCHOOL,"RAJAMAWATHA, ADIKARIGAMA",2.Central,23.Nuwara Eliya,Hanguranketha,Udahewaheta,1.1AB,national
6001,BALAPITIYA REWATHA NATIONAL COLLEGE,BALAPITIYA,3.Southern,31.Galle,Ambalangoda,Balapitiya,1.1AB,national
6035,AMBALANGODA SRI DEVANANDA COLLEGE,AMBALANGODA,3.Southern,31.Galle,Ambalangoda,Ambalangoda,1.1AB,national
6036,AMBALANGODA DHARMASHOKA COLLEGE,AMBALANGODA,3.Southern,31.Galle,Ambalangoda,Ambalangoda,1.1AB,national
6068,KARANDENIYA CENTRAL COLLEGE,KARANDENIYA,3.Southern,31.Galle,Elpitiya,Karandeniya,1.1AB,national
6116,BENTHOTA GAMINI M.M.V.,BENTHOTA,3.Southern,31.Galle,Elpitiya,Bentota,1.1AB,national
6141,ELPITIYA ANANDA M.V.,ELPITIYA,3.Southern,31.Galle,Elpitiya,Elpitiya,1.1AB,national
6180,NELUWA NATIONAL SCHOOL,NELUWA,3.Southern,31.Galle,Udugama,Thawalama,1.1AB,national
6182,THAWALAMA VIDYARAJA NATIONAL SCHOOL,THAWALAMA,3.Southern,31.Galle,Udugama,Thawalama,1.1AB,national
6218,NAGODA ROYAL NATIONAL SCHOOL,NAGODA,3.Southern,31.Galle,Udugama,Mapalagama,1.1AB,national
6254,WANDURAMBA CENTRAL COLLEGE,WANDURAMBA,3.Southern,31.Galle,Galle,Baddegama,1.1AB,national
6258,BADDEGAMA CHRIST CHURCH BOY'S COLLEGE,BADDEGAMA,3.Southern,31.Galle,Galle,Baddegama,1.1AB,national
6259,BADDEGAMA CHRIST CHURCH GIRLS' COLLEGE,BADDEGAMA,3.Southern,31.Galle,Galle,Baddegama,1.1AB,national
6317,HIKKADUWA SRI SUMANGALA M.M.V.,"NALAGASDENIYA, HIKKADUWA",3.Southern,31.Galle,Ambalangoda,Hikkaduwa,1.1AB,national
6318,RATHGAMA DEVAPATHIRAJA COLLEGE,RATHGAMA,3.Southern,31.Galle,Ambalangoda,Hikkaduwa,1.1AB,national
6366,GALLE MAHINDA COLLEGE,GALLE,3.Southern,31.Galle,Galle,Galle,1.1AB,national
6367,GALLE RICHMOND COLLEGE,GALLE,3.Southern,31.Galle,Galle,Galle,1.1AB,national
6368,GALLE RIPPON GIRLS COLLEGE,"RICHMAN HILL, GALLE",3.Southern,31.Galle,Galle,Galle,1.1AB,national
6369,GALLE SANGHAMITHTHA BALIKA VIDYALAYA,GALLE,3.Southern,31.Galle,Galle,Galle,1.1AB,national
6370,GALLE SOUTHLANDS COLLEGE,GALLE,3.Southern,31.Galle,Galle,Galle,1.1AB,national
6371,GALLE ST. ALOYSIUS COLLEGE,GALLE,3.Southern,31.Galle,Galle,Galle,1.1AB,national
6373,GALLE VIDYALOKA COLLEGE,"WACKWELLA RD, GALLE",3.Southern,31.Galle,Galle,Galle,1.1AB,national
6392,MANAWILA UPANANDA VIDYALAYA,MANAWILA WALAHANDUWA,3.Southern,31.Galle,Galle,Akmeemana,1.1AB,national
6393,MEEPAWALA AMARASURIYA COLLEGE,"MEEPAWALA, PODDALA",3.Southern,31.Galle,Galle,Akmeemana,1.1AB,national
6431,GALLE BUONAVISTA COLLEGE,UNAWATUNA GALLE,3.Southern,31.Galle,Galle,Habaraduwa,1.1AB,national
6457,KATHALUWA CENTRAL COLLEGE,"KATHALUWA, AHANGAMA",3.Southern,31.Galle,Galle,Habaraduwa,1.1AB,national
6459,BATEMULLA NATIONAL SCHOOL,IMADUWA,3.Southern,31.Galle,Galle,Habaraduwa,1.1AB,national
6496,GINTHOTA ZAHIRA COLLEGE (NATIONAL COLLEGE),"KURUDWATTA, GINTOTA",3.Southern,31.Galle,Galle,Galle,2.1C,national
6497,GALLE MALHARUSULHIYA CENTRAL COLLEGE,"H.K.EDMOND MW, GALLE",3.Southern,31.Galle,Galle,Galle,1.1AB,national
6511,LABUDUWA SIRIDAMMA COLLEGE,AKMEEMANA,3.Southern,31.Galle,Galle,Akmeemana,1.1AB,national
6516,WALAHANDUWA JANADIPATHI BALIKA VIDYALAYA,"WALAHANDUWA, GALLE",3.Southern,31.Galle,Galle,Akmeemana,1.1AB,national
7017,MORAWKA KEERTHI ABEYWICKRAMA NATIONAL SCHOOL,"DENIYAYA RD, MORAWAKA",3.Southern,32.Matara,Deniyaya,Kotapola,1.1AB,national
7029,KOTAPOLA NATIONAL SCHOOL,KOTAPOLA,3.Southern,32.Matara,Deniyaya,Kotapola,2.1C,national
7041,URUBOKKA NATIONAL SCHOOL,URUBOKKA,3.Southern,32.Matara,Deniyaya,Pasgoda,1.1AB,national
7055,DENIYAYA CENTRAL COLLEGE,DENIYAYA,3.Southern,32.Matara,Deniyaya,Kotapola,1.1AB,national
7071,THELIJJAWILA CENTRAL COLLEGE,THELIJJAWILA,3.Southern,32.Matara,Akuressa,Malimboda,1.1AB,national
7104,GODAPITIYA NATIONAL SCHOOL,AKURESSA,3.Southern,32.Matara,Akuressa,Akuressa,1.1AB,national
7146,NARANDENIYA M.M.V.,KAMBURUPIYIYA,3.Southern,32.Matara,Mulatiyana,Kamburupitiya,1.1AB,national
7162,THIHAGODA M.M.V.,THIHAGODA,3.Southern,32.Matara,Mulatiyana,Thihagoda,1.1AB,national
7181,PUHULWELLA MADYA MAHA VIDYALAYA,KIRINDA PUHULWELLA,3.Southern,32.Matara,Mulatiyana,Kamburupitiya,1.1AB,national
7225,DEYIYANDARA NATIONAL SCHOOL,DEYIYANDARA,3.Southern,32.Matara,Mulatiyana,Mulatiyana,1.1AB,national
7258,WELIGAMA SIDDARTHA COLLEGE,"HETTIWEDIYA, WELIGAMA",3.Southern,32.Matara,Matara,Weligama,1.1AB,national
7272,WELIGAMA SRI SUMANGALA BALIKA VIDYALAYA,WELIGAMA,3.Southern,32.Matara,Matara,Weligama,1.1AB,national
7283,WELIGAMA ARAFA CENTRAL COLLEGE,"GALBOKKA, WELIGAMA",3.Southern,32.Matara,Matara,Weligama,1.1AB,national
7305,MATARA RAHULA COLLEGE,MATARA,3.Southern,32.Matara,Matara,Matara,1.1AB,national
7306,MATARA SUJATHA VIDYALAYA,MATARA,3.Southern,32.Matara,Matara,Matara,1.1AB,national
7309,MATARA CENTRAL COLLEGE,MATARA,3.Southern,32.Matara,Matara,Matara,1.1AB,national
7317,MATARA ST. THOMAS BOYS COLLEGE,MATARA,3.Southern,32.Matara,Matara,Matara,1.1AB,national
7318,MATARA ST. THOMAS GIRL'S HIGH SCHOOL,MATARA,3.Southern,32.Matara,Matara,Matara,1.1AB,national
7328,MATARA ST. SERVETIOUS COLLEGE,"KOTUWEGODA, MATARA",3.Southern,32.Matara,Matara,Matara,1.1AB,national
7350,DEVINUWARA CENTRAL COLLEGE,DEVINUWARA,3.Southern,32.Matara,Matara,Devinuwara,1.1AB,national
7383,DICKWELLA VIJITHA CENTRAL COLLEGE,"MAHAWELA RD, DICKWELLA",3.Southern,32.Matara,Matara,Dikwella,1.1AB,national
7394,DICKWELLA MINHATH NATIONAL SCHOOL,"SANDIS RD, DICKWELLA",3.Southern,32.Matara,Matara,Dikwella,1.1AB,national
7406,MATARA MAHINDA RAJAPAKSHA COLLEGE,MATARA,3.Southern,32.Matara,Matara,Matara,1.1AB,national
8001,WALASMULLA NATIONAL SCHOOL,WALASMULLA,3.Southern,33.Hambantota,Walasmulla,Walasmulla,1.1AB,national
8002,KATUWANA NATIONAL SCHOOL,KATUWANA,3.Southern,33.Hambantota,Walasmulla,Katuwana,1.1AB,national
8038,WEERAKETIYA RAJAPAKSHA CENTTAL COLLEGE,WEERAKETIYA,3.Southern,33.Hambantota,Walasmulla,Walasmulla,1.1AB,national
8073,TANGALLE BOYS NATIONAL SCHOOL,TANGALLE,3.Southern,33.Hambantota,Tangalle,Tangalle,1.1AB,national
8074,TANGALLE BALIKA VIDYALAYA,TANGALLE,3.Southern,33.Hambantota,Tangalle,Tangalle,1.1AB,national
8106,HUNGAMA VIJAYABA NATIONAL SCHOOL,HUNGAMA,3.Southern,33.Hambantota,Hambantota,Ambalantota,1.1AB,national
8112,ANGUNAKOLAPELESSA MAHANAGA NATIONAL SCHOOL,ANGUNAKOLAPELESSA,3.Southern,33.Hambantota,Tangalle,Angunakolapelessa,1.1AB,national
8144,GATAMANNA VIJAYA MAHA VIDYALAYA,GATAMANNA,3.Southern,33.Hambantota,Tangalle,Beliatta,1.1AB,national
8154,PUWAKDANDAWA DHAMMAPALA BALIKA VIDYALAYA,"PUWAKDANDAWA,BELIATTA",3.Southern,33.Hambantota,Tangalle,Beliatta,1.1AB,national
8229,DEBARAWEWA CENTRAL SCHOOL,THISSAMAHARAMA,3.Southern,33.Hambantota,Hambantota,Thissamaharama,1.1AB,national
8275,AMBALANTOTA THERAPUTHTHA NATIONAL SCHOOL,AMBALANTOTA,3.Southern,33.Hambantota,Hambantota,Ambalantota,1.1AB,national
